id,label,icd_code,mesh_code
DOID:13862,acute closed-angle glaucoma,H40.21,
DOID:13864,trochlear nerve disease,H49.1,D020432
DOID:13865,facial neuralgia,,D005156
DOID:13866,multiple cranial nerve palsy,G52.7,
DOID:13868,hypoactive sexual desire disorder,F52.0,D020018
DOID:1387,hypolipoproteinemia,E78.6,D007009
DOID:1388,Tangier disease,E78.6,D013631
DOID:13884,sick sinus syndrome,I49.5,D012804
DOID:1389,polyneuropathy,A69.22,D011115
DOID:13891,bird fancier's lung,J67.2,D001716
DOID:139,squamous cell papilloma,,D010212
DOID:1390,hypobetalipoproteinemia,,D006995
DOID:13902,white piedra,B36.2,D010854
DOID:13909,red-green color blindness,,D003117
DOID:1391,Norum disease,E78.6,D007863
DOID:13910,red color blindness,,D003117
DOID:13911,achromatopsia,H53.51,D003117
DOID:13912,acquired color blindness,H53.52,D003117
DOID:13918,somatization disorder,F45.0,D013001
DOID:13919,irregular astigmatism,H52.21,
DOID:1392,pseudopapilledema,,C562401
DOID:13922,eosinophilic esophagitis,K20.0,D057765
DOID:13924,necrotizing ulcerative gingivitis,A69.1,D005892
DOID:13929,lacrimal duct obstruction,,D007767
DOID:1393,visual pathway disease,H47.9,
DOID:13934,facial paralysis,G51.0,D005158
DOID:13938,amenorrhea,N91.2,D000568
DOID:1394,urinary schistosomiasis,,D012553
DOID:13941,benign paroxysmal positional vertigo,,D065635
DOID:13945,CADASIL,I67.850,D046589
DOID:13948,bladder neck obstruction,N32.0,D001748
DOID:13949,interstitial cystitis,,D018856
DOID:13955,uterus interstitial leiomyoma,D25.1,
DOID:1397,chronic orbital inflammation,H05.1,
DOID:13972,female breast lower-outer quadrant cancer,C50.51,
DOID:13976,peptic esophagitis,,D004942
DOID:1398,parasitic infectious disease,H44.12,
DOID:13994,cleidocranial dysplasia,Q74.0,D002973
DOID:13999,contact blepharoconjunctivitis,H10.53,
DOID:1400,lacrimal apparatus disease,H04,D007766
DOID:14000,rubeosis iridis,H21.1,
DOID:14004,thoracic aortic aneurysm,,D017545
DOID:14018,alcoholic liver cirrhosis,K70.3,D008104
DOID:14019,Brucella canis brucellosis,A23.3,
DOID:14021,Tietze's syndrome,M94.0,D013991
DOID:14022,algoneurodystrophy,M89.0,
DOID:14026,folic acid deficiency anemia,D52,
DOID:14039,POEMS syndrome,,D016878
DOID:1404,residual stage angle-closure glaucoma,H40.24,
DOID:14040,autoimmune polyendocrine syndrome,E31.0,D016884
DOID:14043,neonatal myasthenia gravis,,D020941
DOID:14049,phaeohyphomycosis,,D060446
DOID:1405,primary angle-closure glaucoma,H40.2,
DOID:14059,paraurethral gland cancer,C68.1,
DOID:1406,iritis,,D007500
DOID:14067,Plasmodium falciparum malaria,B50,D016778
DOID:14068,blackwater fever,,D001742
DOID:14069,cerebral malaria,B50.0,D016779
DOID:1407,anterior uveitis,,D014606
DOID:14075,geniculate ganglionitis,G51.1,D005155
DOID:14080,glucocorticoid-remediable aldosteronism,E26.02,C563177
DOID:14087,epicondylitis,M77.1,D013716
DOID:14089,root caries,,D017213
DOID:14092,renal artery atheroma,I70.1,
DOID:14095,boutonneuse fever,A77.1,D001907
DOID:14107,De Quervain disease,M65.4,D053684
DOID:14110,anus cancer,C21.0,
DOID:14110,anus cancer,C21.1,
DOID:14111,median rhomboid glossitis,K14.2,
DOID:14115,toxic shock syndrome,A48.3,D012772
DOID:14116,multiple symmetric lipomatosis,,D008069
DOID:14118,familial lipoprotein lipase deficiency,E78.3,D008072
DOID:1412,bacteriuria,R82.71,D001437
DOID:14121,blue toe syndrome,,D018438
DOID:14130,lateral cystocele,N81.12,
DOID:14131,midline cystocele,N81.11,
DOID:14146,ureterolithiasis,N20.1,D053039
DOID:1415,gyrate atrophy,,D015799
DOID:14159,obstructive hydrocephalus,G91.1,D006849
DOID:1417,choroid disease,H31.9,D015862
DOID:14172,rheumatic congestive heart failure,I09.81,
DOID:14174,central neurocytoma,,D018306
DOID:14175,von Hippel-Lindau disease,Q85.83,D006623
DOID:14176,selective IgG deficiency disease,D80.3,D017099
DOID:14179,X-linked agammaglobulinemia,,C537409
DOID:14181,calcific tendinitis,M75.3,
DOID:14183,alcoholic neuropathy,G62.1,D020269
DOID:14184,polyneuropathy due to drug,G62.0,
DOID:14188,frozen shoulder,M75.0,D002062
DOID:14199,posterior dislocation of lens,H27.13,
DOID:14203,childhood type dermatomyositis,M33.0,D003882
DOID:14213,hypophosphatasia,E83.39,C562440
DOID:14213,hypophosphatasia,E83.39,D007014
DOID:14218,dihydropyrimidine dehydrogenase deficiency,,D054067
DOID:14219,renal tubular acidosis,N25.89,D000141
DOID:14221,abdominal obesity-metabolic syndrome 1,E88.81,D024821
DOID:14223,ochronosis,E70.29,D009794
DOID:14225,acute frontal sinusitis,J01.1,
DOID:14227,azoospermia,N46.0,D053713
DOID:14228,oligospermia,N46.1,D009845
DOID:14230,scleromalacia perforans,H15.05,
DOID:14233,orbital cyst,H05.81,
DOID:14244,epiphora due to excess lacrimation,H04.21,
DOID:14245,cystoid macular retinal degeneration,H35.35,
DOID:14247,chronic purulent otitis media,H66.3,
DOID:14248,chronic atticoantral disease,H66.2,
DOID:14250,Down syndrome,Q90,D004314
DOID:14251,vitreoretinal dystrophy,H35.51,
DOID:14252,dystrophies primarily involving the retinal pigment epithelium,H35.54,
DOID:14256,adult-onset Still's disease,M06.1,D016706
DOID:1426,ureteral disease,,D014515
DOID:14261,fragile X syndrome,Q99.2,D005600
DOID:14262,oral candidiasis,B37.9,D002180
DOID:14264,benign neonatal seizures,,D020936
DOID:14265,pulmonary valve insufficiency,,D011665
DOID:14268,sclerosing cholangitis,K83.09,D015209
DOID:14269,suppurative cholangitis,K83.09,
DOID:14270,ascending cholangitis,K83.09,
DOID:14275,atrophic vulva,N90.5,
DOID:14276,shoulder impingement syndrome,M75.4,D019534
DOID:1428,endocrine pancreas disease,E16,
DOID:14283,primary hypertrophic osteoarthropathy,M89.4,D010004
DOID:14284,patellofemoral pain syndrome,,D046788
DOID:14286,neurogenic arthropathy,M14.6,D001177
DOID:14287,brawny scleritis,H15.02,
DOID:14289,Ebstein anomaly,Q22.5,D004437
DOID:14291,Noonan syndrome with multiple lentigines,,D044542
DOID:14292,vulvar dystrophy,N90.4,
DOID:14305,tuberculous empyema,,D004654
DOID:14308,skin epithelioid hemangioma,,D000796
DOID:14319,pleuropneumonia,,D011001
DOID:1432,blindness,H54,
DOID:14320,generalized anxiety disorder,F41.1,
DOID:14323,Marfan syndrome,Q87.4,D008382
DOID:14324,Plasmodium malariae malaria,B52,
DOID:14330,Parkinson's disease,G20,D010300
DOID:14332,postencephalitic Parkinson disease,G21.3,D010301
DOID:14336,estrogen excess,E28.0,
DOID:14350,suppurative thyroiditis,E06.0,D013969
DOID:14351,Riedel's fibrosing thyroiditis,E06.5,
DOID:14353,acute thyroiditis,E06.0,
DOID:1436,corneal ectasia,H18.71,
DOID:14365,systemic primary carnitine deficiency disease,E71.41,C536778
DOID:14384,parietal lobe neoplasm,C71.3,
DOID:1439,pyuria,R82.81,D011776
DOID:14392,thrombophlebitis migrans,I82.1,
DOID:14397,protozoal dysentery,A07.8,
DOID:1440,Machado-Joseph disease,,D017827
DOID:14400,capillary leak syndrome,,D019559
DOID:14402,critical illness polyneuropathy,G62.81,D011115
DOID:1441,autosomal dominant cerebellar ataxia,,D020754
DOID:14415,Legg-Calve-Perthes disease,M91.2,D007873
DOID:14418,dracunculiasis,B72,D004320
DOID:14422,dipetalonemiasis,,D004154
DOID:14423,glossopharyngeal neuralgia,G52.1,D020435
DOID:14435,chronic tubotympanic suppurative otitis media,H66.1,
DOID:14443,cholinergic urticaria,L50.5,
DOID:14444,sclerosing keratitis,H16.33,
DOID:14445,chronic closed-angle glaucoma,H40.22,
DOID:14447,gonadal dysgenesis,,D006059
DOID:14448,"46,XY sex reversal",,D006061
DOID:14449,mixed gonadal dysgenesis,,D006060
DOID:14450,46 XX gonadal dysgenesis,,D023961
DOID:14451,hyperkalemic periodic paralysis,G72.3,D020513
DOID:14452,hypokalemic periodic paralysis,G72.3,D020514
DOID:14453,farmer's lung,J67.0,D005203
DOID:14456,Brucella melitensis brucellosis,A23.0,
DOID:14457,Brucella abortus brucellosis,A23.1,D002007
DOID:14464,neuroleptic malignant syndrome,G21.0,D009459
DOID:14472,hantavirus pulmonary syndrome,,D018804
DOID:14482,pemphigoid gestationis,O26.4,D006559
DOID:14483,chorea gravidarum,,D020150
DOID:14484,sporotrichosis,B42,D013174
DOID:14495,dumping syndrome,K91.1,D004377
DOID:14497,Wolman disease,E75.5,D015223
DOID:14498,lipoid proteinosis,,D008065
DOID:14499,Fabry disease,E75.21,D000795
DOID:14500,fucosidosis,E77.1,D005645
DOID:14501,Sjogren-Larsson syndrome,,D016111
DOID:14502,cholesterol ester storage disease,,D015217
DOID:14503,neuronal ceroid lipofuscinosis,E75.4,D009472
DOID:14504,Niemann-Pick disease,E75.24,D009542
DOID:14507,peripheral degeneration of cornea,H18.46,
DOID:14512,candidal paronychia,B37.2,
DOID:14515,WAGR syndrome,,D017624
DOID:14522,partial arterial retinal occlusion,H34.21,
DOID:14523,Argyll Robertson pupil,H57.01,
DOID:14525,Reye syndrome,G93.7,D012202
DOID:14529,external pathological resorption,K03.3,
DOID:1453,atrophic glossitis,K14.4,
DOID:14546,sphenoidal sinus cancer,C31.3,
DOID:1455,geographic tongue,K14.1,D005929
DOID:14550,root resorption,,D012391
DOID:14555,Foster-Kennedy syndrome,H47.14,D009901
DOID:14557,primary pulmonary hypertension,I27.0,
DOID:1456,glossitis,K14.0,D005928
DOID:1458,postsurgical hypothyroidism,E89.0,
DOID:1459,hypothyroidism,E03.9,D007037
DOID:146,papilledema,H47.1,D010211
DOID:1461,cholesterol embolism,I75,D017700
DOID:14654,prostatitis,N41.9,D011472
DOID:14669,acrodysostosis,,C538179
DOID:14670,"hypertelorism, microtia, facial clefting syndrome",,C537632
DOID:14671,multiple intestinal atresia,,C562441
DOID:14679,VACTERL association,Q87.2,C536534
DOID:1468,labyrinthitis,H83.0,D007762
DOID:14681,Silver-Russell syndrome,Q87.19,D056730
DOID:14683,Binder syndrome,,C536036
DOID:14686,Axenfeld-Rieger syndrome,Q13.81,C535679
DOID:14687,diastrophic dysplasia,Q77.5,C536170
DOID:14692,Smith-Lemli-Opitz syndrome,E78.72,D019082
DOID:14693,Clouston syndrome,,D004476
DOID:14694,Johanson-Blizzard syndrome,,C535880
DOID:14695,galactokinase deficiency,E74.29,D005693
DOID:14699,thrombocytopenia-absent radius syndrome,Q87.2,C536940
DOID:1470,major depressive disorder,F32,
DOID:1470,major depressive disorder,F33.9,
DOID:14701,propionic acidemia,E71.121,D056693
DOID:14702,branchiootorenal syndrome,,D019280
DOID:14705,Pfeiffer syndrome,,D000168
DOID:14711,FG syndrome,,C537923
DOID:14717,centronuclear myopathy,G71.22,D020914
DOID:14720,Ehlers-Danlos syndrome classic type 1,,C536194
DOID:14723,beta-ketothiolase deficiency,,C535818
DOID:14725,autosomal dominant microcephaly,,C537323
DOID:14731,Weaver syndrome,,C562443
DOID:14735,hereditary angioedema,,D054179
DOID:14737,craniofrontonasal syndrome,,C536456
DOID:1474,aggressive periodontitis,K05.2,D010520
DOID:14743,trichorhinophalangeal syndrome type I,,C536820
DOID:14744,Partington syndrome,,C562446
DOID:14748,Sotos syndrome,Q87.3,D058495
DOID:14749,methylmalonic acidemia,,C537358
DOID:1475,lymphangioma,D18.1,D008202
DOID:14753,isovaleric acidemia,E71.110,C538167
DOID:14755,argininosuccinic aciduria,,D056807
DOID:14757,Ehlers-Danlos syndrome hypermobility type,Q79.62,C536196
DOID:14761,Greig cephalopolysyndactyly syndrome,,C537300
DOID:14764,Larsen syndrome,,C580241
DOID:14766,renal agenesis,,C563261
DOID:14768,Saethre-Chotzen syndrome,,D000168
DOID:14773,cartilage-hair hypoplasia,,C535916
DOID:14775,brittle cornea syndrome 1,,C536198
DOID:14777,benign familial neonatal epilepsy,,D020936
DOID:14778,"blepharophimosis, ptosis, and epicanthus inversus syndrome",,C562419
DOID:14780,KBG syndrome,,C537015
DOID:14784,olivopontocerebellar atrophy,,D009849
DOID:14789,spondyloepiphyseal dysplasia congenita,,C535788
DOID:14791,Leber congenital amaurosis,,D057130
DOID:14793,hypohidrotic ectodermal dysplasia,,D053358
DOID:14796,Dubowitz syndrome,Q87.19,C535718
DOID:1483,gingival disease,,D005882
DOID:1485,cystic fibrosis,E84,D003550
DOID:1495,cystic echinococcosis,B67.4,
DOID:1496,echinococcosis,B67,D004443
DOID:1498,cholera,A00,D002771
DOID:150,disease of mental health,F99,D001523
DOID:1508,candidiasis,B37,D002177
DOID:1509,avoidant personality disorder,F60.6,D010554
DOID:1517,cecal benign neoplasm,,D002430
DOID:1518,cecal disease,,D002429
DOID:1521,cecum cancer,C18.0,D002430
DOID:1525,nodular nonsuppurative panniculitis,M35.6,D010201
DOID:1526,panniculitis,M79.3,D015434
DOID:1529,penile disease,N48.8,
DOID:1532,pleural disease,,D010995
DOID:154,mixed cell type cancer,,D018198
DOID:1540,parathyroid carcinoma,C75.0,D010282
DOID:1554,vibratory urticaria,L50.4,D000094482
DOID:1556,arthus reaction,T78.41,D001183
DOID:1557,hypersensitivity reaction type III disease,,D007105
DOID:1558,angioedema,T78.3,D000799
DOID:1561,cognitive disorder,F09,D019965
DOID:1562,chromoblastomycosis,B43.9,D002862
DOID:1563,dermatomycosis,,D003881
DOID:1564,fungal infectious disease,B49,D009181
DOID:1570,ectropion,H02.1,D004483
DOID:1572,normal pressure hydrocephalus,G91.2,D006850
DOID:1573,communicating hydrocephalus,G91.0,D006849
DOID:1574,alcohol use disorder,F10.1,D000437
DOID:1577,limited scleroderma,,D045745
DOID:1578,pulmonary systemic sclerosis,M34.81,
DOID:1579,respiratory system disease,J98,
DOID:1580,diffuse scleroderma,,D045743
DOID:1583,laryngeal tuberculosis,A15.5,D014387
DOID:1584,acute chest syndrome,,D056586
DOID:1586,rheumatic fever,I00,D012213
DOID:1586,rheumatic fever,I00-I02,D012213
DOID:1588,thrombocytopenia,D69.6,D013921
DOID:1591,renovascular hypertension,I15.0,D006978
DOID:1595,melancholic depression,,D003866
DOID:1596,depressive disorder,F33.9,D003863
DOID:1602,lymphadenitis,I88.1,D008199
DOID:1602,lymphadenitis,L04,D008199
DOID:1607,hypoglycemic coma,E15,
DOID:161,keratosis,,D007642
DOID:1612,breast cancer,C50,D001943
DOID:1614,male breast cancer,,D018567
DOID:1618,breast fibroadenoma,D24,D018226
DOID:162,cancer,C80.1,D009369
DOID:1627,intraductal papilloma,,D018300
DOID:1631,benign breast phyllodes tumor,D48.6,D003557
DOID:1638,central nervous system tuberculosis,,D016862
DOID:1639,skeletal tuberculosis,A18.0,D014394
DOID:1649,female breast lower-inner quadrant cancer,C50.31,
DOID:1650,female breast axillary tail cancer,C50.61,
DOID:1657,ventricular septal defect,Q21.0,D006345
DOID:1659,supratentorial cancer,C71.0,D015173
DOID:166,melanotic neuroectodermal tumor,,D017600
DOID:1664,pineoblastoma,,D010871
DOID:1672,spontaneous tension pneumothorax,J93.0,
DOID:1673,pneumothorax,J93.1,
DOID:1678,chronic interstitial cystitis,N30.1,D018856
DOID:1679,cystitis,N30,D003556
DOID:1680,chronic cystitis,N30.2,
DOID:1681,heart septal defect,Q21.9,D006343
DOID:1682,congenital heart disease,Q24.9,D006330
DOID:1686,glaucoma,H40,D005901
DOID:1687,neovascular glaucoma,,D015355
DOID:169,neuroendocrine tumor,D3A.8,D018358
DOID:1697,ichthyosis,,D007057
DOID:17,musculoskeletal system disease,,D009140
DOID:170,endocrine gland cancer,C75.9,D004701
DOID:1700,X-linked ichthyosis,Q80.1,D016114
DOID:1701,steroid inherited metabolic disorder,,D043202
DOID:1702,ichthyosis vulgaris,Q80.0,D016112
DOID:1703,Richter's syndrome,C91.1,
DOID:171,neuroectodermal tumor,,D017599
DOID:1712,aortic valve stenosis,I06.0,D001024
DOID:1712,aortic valve stenosis,Q23.0,D001024
DOID:1713,benign shuddering attacks,G25.83,
DOID:172,clear cell acanthoma,,D049309
DOID:1724,duodenal ulcer,K26,D004381
DOID:1725,peritoneum cancer,C48.1,
DOID:1726,partial of retinal vein occlusion,H34.82,
DOID:1727,retinal vein occlusion,,D012170
DOID:1729,retinal vascular occlusion,H34,
DOID:1731,histoplasmosis,B39,C538362
DOID:1731,histoplasmosis,B39,D006660
DOID:1733,cryptosporidiosis,A07.2,D003457
DOID:1737,duodenal benign neoplasm,,D004379
DOID:174,acanthoma,,D049309
DOID:1742,drug psychosis,,D011605
DOID:1749,squamous cell carcinoma,,D002294
DOID:1749,squamous cell carcinoma,,D018307
DOID:175,vascular cancer,,D019043
DOID:1754,mitral valve stenosis,,D008946
DOID:1756,facial nerve disease,G51,D005155
DOID:1757,facial hemiatrophy,,D005150
DOID:1759,American histoplasmosis,B39.4,D006660
DOID:1761,Melkersson-Rosenthal syndrome,G51.2,D008556
DOID:1762,cheilitis,K13.0,D002613
DOID:1768,conversion disorder,F44,D003291
DOID:1770,toxic megacolon,K59.31,D008532
DOID:178,vascular disease,I72.9,D000783
DOID:178,vascular disease,I72.9,D014652
DOID:178,vascular disease,I72.9,D020758
DOID:178,vascular disease,I72.9,D020760
DOID:1781,thyroid cancer,C73,D013964
DOID:1785,pituitary cancer,C75.1,D010911
DOID:1786,adrenal rest tumor,,D000314
DOID:1787,pericarditis,,D010493
DOID:1788,peritoneal mesothelioma,C45.1,
DOID:1790,malignant mesothelioma,,D000086002
DOID:1793,pancreatic cancer,C25.0,D010190
DOID:1793,pancreatic cancer,C25.1,D010190
DOID:1793,pancreatic cancer,C25.2,D010190
DOID:1798,pancreatic endocrine carcinoma,C25.4,D018273
DOID:1799,islet cell tumor,C25.4,D007516
DOID:1799,islet cell tumor,D13.7,D007516
DOID:180,ossifying fibroma,,D018214
DOID:1800,neuroendocrine carcinoma,,D018278
DOID:1802,mononeuritis,,D020422
DOID:1803,neuritis,,D009443
DOID:1811,reflex sympathetic dystrophy,G90.5,D012019
DOID:182,calcinosis,,D002114
DOID:1822,secondary lacrimal atrophy,H04.15,
DOID:1824,status epilepticus,,D013226
DOID:1825,childhood absence epilepsy,,D004832
DOID:1826,epilepsy,G40,D004827
DOID:1827,idiopathic generalized epilepsy,,D004829
DOID:1835,mononeuritis multiplex,G58.7,D020422
DOID:1837,diabetic ketoacidosis,,D016883
DOID:1838,Menkes disease,,D007706
DOID:184,bone cancer,,D001859
DOID:1849,cannabis dependence,F12.2,D002189
DOID:1852,intrahepatic cholestasis,,D002780
DOID:1856,cherubism,M27.8,D002636
DOID:1858,McCune Albright syndrome,Q78.1,D005359
DOID:1862,jaw cancer,,D007573
DOID:1863,skull cancer,,D012888
DOID:1866,giant cell reparative granuloma,M27.1,D006101
DOID:1869,chronic rheumatic pericarditis,I09.2,
DOID:1876,sexual dysfunction,F52.9,
DOID:1882,atrial heart septal defect,Q21.1,D006344
DOID:1883,hepatitis C,B19.20,D006526
DOID:1884,viral hepatitis,,D006524
DOID:1891,optic nerve disease,,D009901
DOID:1893,eczematous dermatitis of eyelid,H01.13,
DOID:1894,noninfectious dermatoses of eyelid,H01.1,
DOID:1896,sigmoid neoplasm,,D012811
DOID:1897,sigmoid disease,,D012810
DOID:1907,malignant fibrous histiocytoma,,D051677
DOID:1909,melanoma,,D008545
DOID:1911,endodermal sinus tumor,,D018240
DOID:1919,Lesch-Nyhan syndrome,E79.1,D007926
DOID:192,sex cord-gonadal stromal tumor,,D018312
DOID:1920,hyperuricemia,,D033461
DOID:1921,Klinefelter syndrome,Q98.0,D007713
DOID:1923,disorder of sexual development,,D012734
DOID:1924,hypogonadism,,D007006
DOID:1925,Coffin-Siris syndrome,,C536436
DOID:1926,Gaucher's disease,E75.22,D005776
DOID:1927,sphingolipidosis,E75.3,D013106
DOID:1928,Williams-Beuren syndrome,Q93.82,D018980
DOID:1929,supravalvular aortic stenosis,Q25.3,D021921
DOID:1930,Laurence-Moon syndrome,,D007849
DOID:1931,hypothalamic disease,,D007027
DOID:1932,Angelman syndrome,Q93.51,D017204
DOID:1933,Rubinstein-Taybi syndrome,Q87.2,D012415
DOID:1934,dysostosis,,D004413
DOID:1935,Bardet-Biedl syndrome,Q87.89,D020788
DOID:1936,atherosclerosis,I70,D050197
DOID:1942,intermittent squint,H50.3,
DOID:1943,telogen effluvium,L65.0,
DOID:1947,trichomoniasis,A59,D014245
DOID:1949,cholecystitis,K81,D002764
DOID:1962,fallopian tube disease,,D005184
DOID:1963,fallopian tube carcinoma,,D005185
DOID:1964,fallopian tube cancer,C57.0,D005185
DOID:1967,leiomyosarcoma,,D007890
DOID:1969,cerebral palsy,G80,D002547
